,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
20418,18,2022-07-25 23:41:14+00:00,benda paling sedih masa demam is kau tak boleh nak tido peluk baby boy kau 🥺 sedih dan pedih dihati rasa dia 🥺,benda paling sedih masa demam is kau tak boleh nak tido peluk baby boy kau sedih dan pedih dihati rasa dia,0.5238095238095238
20465,65,2022-07-25 23:13:36+00:00,"🥵😜GOOD MORNING..MET PAGI..ZAO AN🥵😜 @ Bedok North, Singapore https://t.co/LKrRIFmBU9",good morningmet pagizao an bedok north singapore,0.5714285714285714
20483,83,2022-07-25 22:52:42+00:00,@luismargol1 @Takk_for_sist Mal nacidos.,mal nacidos,0.5
20528,28,2022-07-26 23:35:47+00:00,@1984global Me sirrrr,me sirrrr,0.5
20544,44,2022-07-26 23:29:00+00:00,"@ryllzzz Dia dah kata stock gong gong dah habis tapi orang masih mintak.. Bingit lah member 🤣🤣 Unintentionally jadi comedy pulak, Syamsul Yusof boleh menangis seh tengok hahaha",dia dah kata stock gong gong dah habis tapi orang masih mintak bingit lah member unintentionally jadi comedy pulak syamsul yusof boleh menangis seh tengok hahaha,0.5384615384615384
20546,46,2022-07-26 23:27:03+00:00,Una gran oportunidad para participar en este interesante webinario. Dos países miembros de la @A_delPacifico con gran potencial comercial @ciroperezsilva @SE_mx,una gran oportunidad para participar en este interesante webinario dos países miembros de la con gran potencial comercial,0.5
20558,58,2022-07-26 23:16:53+00:00,Lihat video CEKPAH68! #TikTok https://t.co/6Wa7cEFD6B,lihat video cekpah68,0.5
20575,75,2022-07-26 23:00:22+00:00,Padu ni,padu ni,0.5
20597,97,2022-07-26 22:42:05+00:00,@chocochandra @DannPetty Yang paling penting: kerjanya 😊,yang paling penting kerjanya,0.5
20599,99,2022-07-26 22:40:32+00:00,Lo veo como sea 🔥 https://t.co/10FIW5awVF,lo veo como sea,0.5
20603,3,2022-07-27 23:58:21+00:00,Agak bodo ya kau nak cut queue. Orang tengah beratur panjang kot,agak bodo ya kau nak cut queue orang tengah beratur panjang kot,0.5833333333333334
20639,39,2022-07-27 23:30:54+00:00,"@KapamilyaTFC @Barber_Edward_ Goodluck Edward. 

#EdwardBarber https://t.co/nrRdh2G3FF",goodluck edward,0.5
20642,42,2022-07-27 23:28:22+00:00,"@dominiquetweetz @rjdadiz yes. binili ko na ang isla. hehehe. ay sige check ko mamaya pag luwas ko, daanan ko sa takashimaya. 😎",yes binili ko na ang isla hehehe ay sige check ko mamaya pag luwas ko daanan ko sa takashimaya,0.5789473684210527
20667,67,2022-07-27 23:06:36+00:00,Annoying lahhhhhhh,annoying lahhhhhhh,0.5
20696,96,2022-07-27 22:27:24+00:00,Ahad 24 Jul 2022 https://t.co/mhx7lGz8AC,ahad 24 jul 2022,0.5
20697,97,2022-07-27 22:26:53+00:00,Senin 25 Jul 2022 https://t.co/dyeGkPkANY,senin 25 jul 2022,0.5
20737,37,2022-07-28 23:39:36+00:00,"@PBAinsider Haha. My palusot p rin yan kapag talo. Ssabihin walang enough preparation. Di available si ganun, ngback-out si ganun.. #ChotReyesResign #AlPanlilioResign https://t.co/imFORltw7T",haha my palusot p rin yan kapag talo ssabihin walang enough preparation di available si ganun ngbackout si ganun,0.5263157894736842
20767,67,2022-07-28 23:17:23+00:00,Sesko please,sesko please,0.5
20795,95,2022-07-28 22:50:11+00:00,@canopustrs Kenapo juo lai tu,kenapo juo lai tu,0.5
20837,37,2022-07-29 23:17:31+00:00,@jjanjiganangis Ahhh makasih 😁,ahhh makasih,0.5
20840,40,2022-07-29 23:17:04+00:00,I'm at Hutan Bandar Mutiara Rini in Skudai https://t.co/hVdfTztS3M,im at hutan bandar mutiara rini in skudai,0.5
20870,70,2022-07-29 22:43:42+00:00,Cuti 4 hari..give me some idea mana yg best Cuti2 eyh?,cuti 4 harigive me some idea mana yg best cuti2 eyh,0.5555555555555556
20887,87,2022-07-29 22:01:37+00:00,@AlepMarzuki Oww yeay. Love Jinx,oww yeay love jinx,0.5
20901,1,2022-07-30 23:59:52+00:00,@AnendraReka Yh enk lh bang,yh enk lh bang,0.5
20918,18,2022-07-30 23:46:06+00:00,"@HilalAsyraf The right side illustration cover mmg gempak!
X sabar nk tggu pre order",the right side illustration cover mmg gempak x sabar nk tggu pre order,0.5384615384615384
20935,35,2022-07-30 23:29:36+00:00,@XTWIITTY @lostsxl @PrimusDAO Thanks bro!,thanks bro,0.5
20940,40,2022-07-30 23:27:00+00:00,MCEMPV y encima Luuk de Jong ha sido titular con el PSV 🥴 https://t.co/19dVjfmcOQ,mcempv y encima luuk de jong ha sido titular con el psv,0.5833333333333334
20965,65,2022-07-30 23:05:34+00:00,@luismargol1 Conducía ella 🤨,conducía ella,0.5
20967,67,2022-07-30 23:04:37+00:00,Pues no 😂,pues no,0.5
20980,80,2022-07-30 22:41:13+00:00,"@voneotvos Aaaah. Kaya pala, 
Need na dagdagan! Hahaha",aaaah kaya pala need na dagdagan hahaha,0.5714285714285714
21000,0,2022-07-31 23:58:43+00:00,Hai agustus...,hai agustus,0.5
21015,15,2022-07-31 23:46:32+00:00,meri zindagi hai tu 💖💗💗💖💘💕💘💗💓💖💘💘💕💘💖💓💝💞💞💘💗💓💘💕,meri zindagi hai tu,0.5
21023,23,2022-07-31 23:36:07+00:00,Monday koyak 😪 https://t.co/T4NbsOUTGU,monday koyak,0.5
21028,28,2022-07-31 23:34:08+00:00,"Go Edward Barber. 
    LauraAnika's Myday. 

Edward onBINIBININGPh22

EDWARDxBBPLIVECHAT

#EdwardBarber @Barber_Edward_ https://t.co/G2277Zl3yN",go edward barber lauraanikas myday edward onbinibiningph22 edwardxbbplivechat,0.5714285714285714
21034,34,2022-07-31 23:31:06+00:00,"Bismillah.....
Utk Hari pertama ni, Aku pakai jam Dari pemberian company pertama Aku bekerja &amp; resign. Masih elok selepas 11tahun..... Apapon yg pertama Tu la MENCORAKKAN Kita pd Hari ni... https://t.co/QXx3ujD0Ut",bismillah utk hari pertama ni aku pakai jam dari pemberian company pertama aku bekerja and resign masih elok selepas 11tahun apapon yg pertama tu la mencorakkan kita pd hari ni,0.5172413793103449
21097,97,2022-07-31 22:47:46+00:00,so tiredd lazy workk,so tiredd lazy workk,0.5
21127,27,2022-08-01 23:49:05+00:00,Petit Jervois https://t.co/As2SnsgKOe,petit jervois,0.5
21169,69,2022-08-01 23:28:22+00:00,Nadaug tana si budol..HAHAHA,nadaug tana si budolhahaha,0.5
21207,7,2022-08-02 23:56:59+00:00,@GimmeDocta @KaijuKingz Welcome Kingz 👑🌈 https://t.co/pvHHFdq2YF,welcome kingz,0.5
21212,12,2022-08-02 23:54:18+00:00,Soon...magiging mayaman din kami.. Makakaangat din kami sa buhay. Hehehe claiming 🙏 https://t.co/riGn4VJktg,soonmagiging mayaman din kami makakaangat din kami sa buhay hehehe claiming,0.5454545454545454
21231,31,2022-08-02 23:45:34+00:00,"@flyingriko 私の場合、支払いは楽天Payをよく使いました！(気にしなくていいですが下の招待リンクから作るとお互いに200ポイントもらえるらしいです😂)
https://t.co/F6kbIs3mU8
居酒屋とかもチェーン店とか中心に個人店も使えたかなと。
友人との送金はpaypayの方が良さそう？みたいでしたが。",pay 200 paypay,0.5
21253,53,2022-08-02 23:31:35+00:00,"@BraydenCreation Thanks Brayden!
#photography #shotononeplus @oneplus https://t.co/ZFPLWQFCGy",thanks brayden,0.5
21310,10,2022-08-03 23:51:51+00:00,@izudinenchelon Apa cerita?,apa cerita,0.5
21328,28,2022-08-03 23:37:28+00:00,@Saigetsu02 ipad pro拿来打游戏和记笔记都很舒服,ipad pro,0.5
21347,47,2022-08-03 23:25:59+00:00,Aquí la traducción de “ridiculous” es “increíble” 😳 https://t.co/lxR6J21o5i,aquí la traducción de ridiculous es increíble,0.5714285714285714
21351,51,2022-08-03 23:25:04+00:00,A tit-for-tat,a titfortat,0.5
21374,74,2022-08-03 23:10:48+00:00,kinda works 🤷‍♀️ @/rhode - Hailey Bieber via TikTok https://t.co/H3QrUhlKZQ,kinda works rhode hailey bieber via tiktok,0.5714285714285714
21380,80,2022-08-03 23:07:34+00:00,@jyaraoquinn36 Hidup Crush🤣❤,hidup crush,0.5
21388,88,2022-08-03 22:57:59+00:00,"Te llamas “Teacher Goals” en LinkedIn, te montan un golpe de Estado internacional que obliga a los niños a llevar mascarillas peligrosas pero tú te dedicas a colgar mamarrachadas que, encima, terminan compartidas centenares de veces. https://t.co/E4okqFZXCf",te llamas teacher goals en linkedin te montan un golpe de estado internacional que obliga a los niños a llevar mascarillas peligrosas pero tú te dedicas a colgar mamarrachadas que encima terminan compartidas centenares de veces,0.5555555555555556
21434,34,2022-08-04 23:35:18+00:00,Berat betul aku rase nk kne blajar bnda baru.. dh terlalu selesa la kot... mental gak aman guyss 🥲🥲,berat betul aku rase nk kne blajar bnda baru dh terlalu selesa la kot mental gak aman guyss,0.5
21437,37,2022-08-04 23:34:07+00:00,नमस्कार साथिहरु शुभ बिहानि 🙏🙏🙏 चिया पिउनु भयो त??☕☕☕ FORM   MALASIYA,form malasiya,0.5
21467,67,2022-08-04 23:17:48+00:00,@NitharSiva @NUSingapore Thanks Nitharshan❤️,thanks nitharshan,0.5
21469,69,2022-08-04 23:17:40+00:00,This is a Y*usra hating account ngl,this is a yusra hating account ngl,0.5714285714285714
21479,79,2022-08-04 23:12:42+00:00,@fzmhmed @SafuanZuraimi Nice paihh 👍🏻👍🏻,nice paihh,0.5
21572,72,2022-08-05 23:09:11+00:00,"Kalau dipikir2, aku selalu ketemu hanbin pas dia rambutnya blonde😭🙏
2016: iKONCERT blonde
2017: during blingbling blonde
2022: BLONDE LAGI 😭😭😭😭😭",kalau dipikir2 aku selalu ketemu hanbin pas dia rambutnya blonde 2016 ikoncert blonde 2017 during blingbling blonde 2022 blonde lagi,0.5
21609,9,2022-08-06 23:53:34+00:00,@scale_banana Giga truck!,giga truck,0.5
21614,14,2022-08-06 23:50:56+00:00,"In #Deutschland wird viel über die #Verkehrswende geredet, in #Singapur wird sie in großen Teilen praktiziert. Wie das geht? Heute @Weltspiegel_ARD mit @NatalieAmiri",in wird viel über die geredet in wird sie in großen teilen praktiziert wie das geht heute mit,0.5555555555555556
21669,69,2022-08-06 22:56:38+00:00,"Maanu nalang ko sini sa pinas magpuli, Kay Wala kami heater to.. haha boil water guro",maanu nalang ko sini sa pinas magpuli kay wala kami heater to haha boil water guro,0.5625
21674,74,2022-08-06 22:54:15+00:00,@_xthufail HAHAHAHHAHHHHA BABI!!!,hahahahhahhhha babi,0.5
21676,76,2022-08-06 22:50:45+00:00,@yizhan_lovely Hahhaa right🥰😉,hahhaa right,0.5
21698,98,2022-08-06 22:42:00+00:00,@itz_Hishalee Nice hishalee,nice hishalee,0.5
21704,4,2022-08-07 23:58:20+00:00,@NazmiHanafiah Benda yang tak sahih tak bermakna sesat.,benda yang tak sahih tak bermakna sesat,0.5714285714285714
21715,15,2022-08-07 23:54:35+00:00,@NazmiHanafiah Benda benda gini la buat gua nak jadi macam Ibrahim.,benda benda gini la buat gua nak jadi macam ibrahim,0.5
21729,29,2022-08-07 23:45:54+00:00,@smlynz wei aku yg sebak 🥹,wei aku yg sebak,0.5
21779,79,2022-08-07 23:14:23+00:00,"Lola, kung alam nyo lang ginawa ng pamilya Marcos sa lola nila. Si tita Cory pa ang nag asikaso at sumagot sa hospital bill. Walang sila pake sa mga lola na katulad nyo #Fact",lola kung alam nyo lang ginawa ng pamilya marcos sa lola nila si tita cory pa ang nag asikaso at sumagot sa hospital bill walang sila pake sa mga lola na katulad nyo,0.5757575757575758
21796,96,2022-08-07 23:04:36+00:00,"Hello Changi 
#flySq 
#foreverSq 
#Avgeek https://t.co/xQ8b1p6aG7",hello changi,0.5
21812,12,2022-08-08 23:49:53+00:00,"dia ingat kita kesah sangat ke bagi tips tuk reply dm . small matter je . tapi once org dah bagi tu , clean la sikit keje . hantar resume ape semua , dah siap iv bagai . kalau kata tak ok just say it . ini tak , tak ckp pape terus hilang siap bonus block kita . rugi jadi customer",dia ingat kita kesah sangat ke bagi tips tuk reply dm small matter je tapi once org dah bagi tu clean la sikit keje hantar resume ape semua dah siap iv bagai kalau kata tak ok just say it ini tak tak ckp pape terus hilang siap bonus block kita rugi jadi customer,0.5849056603773585
21817,17,2022-08-08 23:45:39+00:00,Naga crave ako sang laswa. Haysss laswa nextyear ko pagid ka matilawan.,naga crave ako sang laswa haysss laswa nextyear ko pagid ka matilawan,0.5833333333333334
21832,32,2022-08-08 23:35:08+00:00,@OtherWorldSOL @BoredApeSolClub @BoredApeYC Abducted wen? https://t.co/CHz7yvH9Zo,abducted wen,0.5
21874,74,2022-08-08 23:10:41+00:00,Character development siguro anai..Bago kada mag glow up-glow up. Bisan ano mo pa kapagwapa Kay law.ay gid ya batasan mo.   Ahai ako ray nalungkot.,character development siguro anaibago kada mag glow upglow up bisan ano mo pa kapagwapa kay laway gid ya batasan mo ahai ako ray nalungkot,0.5833333333333334
21877,77,2022-08-08 23:07:02+00:00,"Abi ko tapos na ning issue nga ni. Hahahahahahaha pota ngaa gina tapalan mo pa gid ang tikal mo sang another tikal? WHYYYYYYYYYYY?????! 
Pag bag o naaa!",abi ko tapos na ning issue nga ni hahahahahahaha pota ngaa gina tapalan mo pa gid ang tikal mo sang another tikal whyyyyyyyyyyy pag bag o naaa,0.5555555555555556
21919,19,2022-08-09 23:48:52+00:00,La haut https://t.co/hsZZ6wGzka,la haut,0.5
21935,35,2022-08-09 23:39:58+00:00,Morning crypto. #sui #crypto #bloclchain #gems #hope,morning crypto,0.5
22013,13,2022-08-10 23:52:22+00:00,@cabiharusdrejam Boy with luv. Bts feat Halsey,boy with luv bts feat halsey,0.5
22056,56,2022-08-10 23:24:39+00:00,#530GoatsOfHillDrill : Heart-Attack Ride 🤣😅🤮 @ Ghim Moh Hawker Centre https://t.co/4OqCD1VKS6,heartattack ride ghim moh hawker centre,0.5
22092,92,2022-08-10 23:06:11+00:00,Gusto ko mag reunion sa mga pamangkin ko nextyear.  Dagku na sila.,gusto ko mag reunion sa mga pamangkin ko nextyear dagku na sila,0.5833333333333334
22130,30,2022-08-11 23:38:53+00:00,@cyndymessah di situ ada link ke berita lain yang pernah kulihat juga dulu tapi lupa https://t.co/KAkF1jSyOB,di situ ada link ke berita lain yang pernah kulihat juga dulu tapi lupa,0.5714285714285714
22160,60,2022-08-11 23:27:06+00:00,@BoredApeSolClub LFG!! @BoredApeYC x @BoredApeSolClub,lfg x,0.5
22183,83,2022-08-11 23:00:54+00:00,"TGIF
長女は学校休み
長男はNUSまで自転車通学
20分 https://t.co/j3KDrzs7RK",tgif nus 20,0.5
22184,84,2022-08-11 23:00:49+00:00,@tamilachi_ SEMA structure,sema structure,0.5
22261,61,2022-08-12 22:59:47+00:00,HAHA !! HABIS FI ANGKUT GI SINI 24/7,haha habis fi angkut gi sini 247,0.5
22281,81,2022-08-12 22:08:27+00:00,@vasbungapecah @FOOD_FESS Wihh berarti ini snack udah ada dr lama ya,wihh berarti ini snack udah ada dr lama ya,0.5555555555555556
22345,45,2022-08-13 23:23:37+00:00,Gin hambal ko lang Wala ko labot. Syempre eh may labot. Amu gani gusto ko sya maging happy. 😊,gin hambal ko lang wala ko labot syempre eh may labot amu gani gusto ko sya maging happy,0.5
22378,78,2022-08-13 23:03:21+00:00,Skeletons // Keshi,skeletons keshi,0.5
22381,81,2022-08-13 23:02:09+00:00,Toxic sampah,toxic sampah,0.5
22428,28,2022-08-14 23:38:25+00:00,ALLEZ BDS! #RLCS https://t.co/i8AjO446No,allez bds,0.5
22446,46,2022-08-14 23:24:34+00:00,"@roseninja_2006 @zfriee @triple_A02 biasa orang yg pum pang pum pang taknak kawin ni, tak lama lagi dia akan kawin 😂",biasa orang yg pum pang pum pang taknak kawin ni tak lama lagi dia akan kawin,0.5
22456,56,2022-08-14 23:19:42+00:00,"今日からのシェフおまかせコース。SingaporeのレストランバーAt Twenty.
・本マグロの湯引き酢味噌かけ
・室津産牡蠣の醬焼き
・三陸宮城の炙ったサワラ
・兵庫淡路の鱧の湯煎梅肉添え
・鹿児島和牛のたたき
・穴子の天ぷら
・握り寿司５貫
・デザート　
($180++)

ご予約→
https://t.co/Hw8fb592aA",singaporeat twenty 180,0.5
22458,58,2022-08-14 23:18:37+00:00,Makin teruk traffic dekat johor bahru ni 🤧,makin teruk traffic dekat johor bahru ni,0.5714285714285714
22521,21,2022-08-15 23:49:45+00:00,aku habaq dah kas kas boleh lalok hampa tak percaya,aku habaq dah kas kas boleh lalok hampa tak percaya,0.5
22555,55,2022-08-15 23:24:31+00:00,"Siapa ada masalah hutang dan tak cukup duit nak bayar? Nak ke saya bantu buat duit dari rumah je sambil jaga anak? 

Tak perlu modal ! 

PERCUMA JE ! @ Johor Bahru https://t.co/lpy1ILa0Q9",siapa ada masalah hutang dan tak cukup duit nak bayar nak ke saya bantu buat duit dari rumah je sambil jaga anak tak perlu modal percuma je johor bahru,0.5517241379310345
22569,69,2022-08-15 23:15:33+00:00,@Tetbert @TheFigen HAHAHAHAHAHAHA YESSSS!!,hahahahahahaha yessss,0.5
22575,75,2022-08-15 23:13:49+00:00,@amel_joye Happy birthday amel cantikk!🥳🥳,happy birthday amel cantikk,0.5
22621,21,2022-08-16 23:45:02+00:00,#Carpool #Singapore -&gt; #Singapore #CityHallMRT rideshare #splitcosts https://t.co/m8RdyywNRB,gt rideshare,0.5
22630,30,2022-08-16 23:41:38+00:00,This Chae 🔥,this chae,0.5
22648,48,2022-08-16 23:31:55+00:00,"""Mun paniya"" @Suriya_offl 😍",mun paniya,0.5
22657,57,2022-08-16 23:27:07+00:00,Oh woww,oh woww,0.5
22692,92,2022-08-16 23:07:21+00:00,Orang mcm tu pun nak dibangga banggakan.. 😌,orang mcm tu pun nak dibangga banggakan,0.5714285714285714
22701,1,2022-08-17 23:59:41+00:00,Ma admire paman diay ko.. very cringeey uy 😂🥰,ma admire paman diay ko very cringeey uy,0.5
22718,18,2022-08-17 23:48:55+00:00,@josepramonbosch Ela franquistes del CNI son bons.,ela franquistes del cni son bons,0.5
22786,86,2022-08-17 22:55:31+00:00,@Rojobilbao Menos mal.,menos mal,0.5
22796,96,2022-08-17 22:45:45+00:00,Tara kape! ☕,tara kape,0.5
22817,17,2022-08-18 23:43:37+00:00,/ ytd dump / 🎂 #fitforty https://t.co/r7esreX1bu,ytd dump,0.5
22829,29,2022-08-18 23:34:43+00:00,@G_ekkoism Bgc na 🙌😄,bgc na,0.5
22835,35,2022-08-18 23:31:37+00:00,"これ読んだけど真実は。
先日も車椅子で最後に降りて
これから操縦する2人が待機
シールをおねだり、無言
お前ら口ねぇーのかよと

普段だとありがとうございました、とPさん
俺、気をつけていってらっしゃいと返す

機長は無口、コパイさんに行き先を聞いたらFUKと
鳥籠でコパイさんがんばれと",2 p fuk,0.5
22847,47,2022-08-18 23:22:59+00:00,@detikcom masa ? BUKTI KAN DULU !,masa bukti kan dulu,0.5
22852,52,2022-08-18 23:16:27+00:00,@AzminaKA I'm.not busy,imnot busy,0.5
22854,54,2022-08-18 23:14:24+00:00,"@imohappy グフ、日本で言う航空祭と似てる
先日HNDからNYに行くCAさん、京急が事故で不通
ショーアップ間に合わず
スタンバイさんにお願いしたと
こういう時ってPさん達でもあると思いますが
しょうがねーじゃんでちゃんちゃんになるんですか？
外航、日系の違いはあるのかな社風で(⌒-⌒; )",hndnyca p,0.5
22870,70,2022-08-18 23:00:29+00:00,@Stoofy78 Ty stoofy ❤️,ty stoofy,0.5
22873,73,2022-08-18 22:56:39+00:00,Entahlaaa kdg2 aku pun rimas sampai drama Melur tu nak bawa ke realiti… Tolong la.. drama tu biar je dlm drama.. Tak payah la fans sibuk nk edit sweet2 bagai kat realiti.. Hidup penuh drama ni mmg pyh..,entahlaaa kdg2 aku pun rimas sampai drama melur tu nak bawa ke realiti tolong la drama tu biar je dlm drama tak payah la fans sibuk nk edit sweet2 bagai kat realiti hidup penuh drama ni mmg pyh,0.5277777777777778
22906,6,2022-08-19 23:51:02+00:00,Bismillah SMTown,bismillah smtown,0.5
22948,48,2022-08-19 23:08:20+00:00,"The Colours of Life - Eating Out @ Teh O Ais 50 sen. Layan kebudaks yang nak makan kat sini. Memang layan abis. Diaorang sangat suka tomyam dia. https://t.co/f2N7ZVygxY

--- 
#mknaceunlimited #mknace #thecoloursoflife",the colours of life eating out teh o ais 50 sen layan kebudaks yang nak makan kat sini memang layan abis diaorang sangat suka tomyam dia,0.52
